architecture_id	total_junctions	min_rank	max_rank	avg_rank	num_strong_0.5	num_strong_1.0	num_strong_2.0
C05_H05_B305	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B306	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B307	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B308	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B309	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B310	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B311	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B312	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B313	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B314	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B315	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B316	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B317	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B318	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B319	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B320	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B321	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B322	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B323	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B324	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B325	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B326	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B327	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B328	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B329	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B330	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B331	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B332	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B333	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B334	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B335	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B336	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B337	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B338	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B339	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B340	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B341	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B342	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B343	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B344	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B345	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B346	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B347	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B348	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B349	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B350	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B351	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B352	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B353	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B354	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B355	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B356	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B357	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B358	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B359	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B360	72	0.8314	78.0833	33.398251388888895	0	1	2
C05_H05_B361	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B362	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B363	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B364	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B365	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B366	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B367	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B368	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B369	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B370	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B371	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B372	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B373	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B374	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B375	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B376	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B377	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B378	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B379	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B380	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B381	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B382	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B383	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B384	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B385	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B386	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B387	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B388	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B389	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B390	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B391	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B392	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B393	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B394	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B395	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B396	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B397	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B398	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B399	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B400	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B401	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B402	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B403	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B404	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B405	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B406	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B407	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B408	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B409	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B410	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B411	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B412	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B413	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B414	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B415	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B416	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B417	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B418	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B419	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B420	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B421	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B422	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B423	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B424	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B425	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B426	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B427	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B428	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B429	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B430	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B431	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B432	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B433	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B434	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B435	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B436	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B437	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B438	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B439	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B440	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B441	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B442	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B443	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B444	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B445	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B446	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B447	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B448	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B449	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B450	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B451	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B452	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B453	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B454	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B455	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B456	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B457	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B458	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B459	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B460	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B461	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B462	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B463	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B464	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B465	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B466	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B467	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B468	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B469	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B470	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B471	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B472	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B473	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B474	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B475	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B476	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B477	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B478	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B479	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B480	72	0.8314	72.8266	31.183125	0	1	2
C05_H05_B481	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B482	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B483	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B484	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B485	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B486	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B487	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B488	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B489	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B490	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B491	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B492	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B493	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B494	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B495	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B496	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B497	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B498	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B499	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B500	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B501	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B502	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B503	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B504	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B505	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B506	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B507	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B508	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B509	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B510	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B511	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B512	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B513	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B514	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B515	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B516	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B517	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B518	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B519	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B520	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B521	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B522	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B523	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B524	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B525	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B526	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B527	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B528	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B529	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B530	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B531	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B532	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B533	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B534	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B535	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B536	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B537	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B538	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B539	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B540	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B541	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B542	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B543	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B544	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B545	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B546	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B547	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B548	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B549	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B550	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B551	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B552	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B553	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B554	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B555	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B556	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B557	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B558	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B559	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B560	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B561	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B562	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B563	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B564	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B565	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B566	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B567	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B568	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B569	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B570	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B571	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B572	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B573	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B574	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B575	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B576	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B577	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B578	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B579	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B580	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B581	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B582	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B583	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B584	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B585	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B586	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B587	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B588	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B589	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B590	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B591	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B592	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B593	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B594	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B595	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B596	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B597	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B598	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B599	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B600	72	0.8314	72.8266	31.271845833333334	0	1	3
C05_H05_B601	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B602	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B603	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B604	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B605	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B606	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B607	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B608	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B609	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B610	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B611	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B612	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B613	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B614	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B615	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B616	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B617	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B618	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B619	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B620	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B621	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B622	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B623	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B624	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B625	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B626	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B627	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B628	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B629	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B630	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B631	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B632	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B633	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B634	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B635	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B636	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B637	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B638	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B639	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B640	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B641	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B642	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B643	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B644	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B645	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B646	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B647	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B648	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B649	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B650	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B651	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B652	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B653	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B654	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B655	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B656	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B657	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B658	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B659	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B660	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B661	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B662	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B663	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B664	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B665	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B666	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B667	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B668	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B669	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B670	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B671	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B672	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B673	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B674	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B675	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B676	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B677	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B678	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B679	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B680	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B681	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B682	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B683	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B684	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B685	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B686	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B687	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B688	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B689	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B690	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B691	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B692	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B693	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B694	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B695	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B696	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B697	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B698	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B699	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B700	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B701	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B702	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B703	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B704	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B705	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B706	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B707	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B708	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B709	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B710	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B711	72	0.0473	72.8266	27.296570833333334	1	3	6
C05_H05_B712	72	0.0473	72.8266	27.296570833333334	1	3	6
